model_name,km_driven,fuel_type,transmission,owner,price,link,engine_capacity
2022 MG ASTOR,50.80k km,Petrol,Manual,1st owner,₹9.90 lakh,https://www.cars24.com/buy-used-mg-astor-2022-cars-new-delhi-10082646725/,1498cc
2018 Maruti Baleno,57.01k km,Petrol,Manual,1st owner,₹4.45 lakh,https://www.cars24.com/buy-used-maruti-baleno-2018-cars-faridabad-11097342711/,1197cc
2013 Maruti Ertiga,78.49k km,CNG,Manual,1st owner,₹4.09 lakh,https://www.cars24.com/buy-used-maruti-ertiga-2013-cars-gurgaon-10517846784/,1373cc
2016 Honda Amaze,40.42k km,Petrol,Manual,1st owner,₹3.57 lakh,https://www.cars24.com/buy-used-honda-amaze-2016-cars-ghaziabad-10066840756/,
2019 Mahindra XUV500,56.69k km,Diesel,Manual,1st owner,₹7.50 lakh,https://www.cars24.com/buy-used-mahindra-xuv500-2019-cars-new-delhi-10028486701/,2179cc
2020 Mahindra Bolero,28.21k km,Diesel,Manual,1st owner,₹7.41 lakh,https://www.cars24.com/buy-used-mahindra-bolero-2020-cars-gurgaon-31795844772/,1493cc
2024 Tata TIGOR,26.83k km,CNG,Manual,1st owner,₹6.96 lakh,https://www.cars24.com/buy-used-tata-tigor-2024-cars-new-delhi-11241846742/,1199cc
2015 Maruti Swift Dzire,45.72k km,Petrol,Manual,1st owner,₹3.60 lakh,https://www.cars24.com/buy-used-maruti-swift-dzire-2015-cars-ghaziabad-10094642725/,
2015 Honda Amaze,63.95k km,Petrol,Manual,1st owner,₹2.97 lakh,https://www.cars24.com/buy-used-honda-amaze-2015-cars-faridabad-10128748733/,1198cc
2013 Hyundai Grand i10,32.69k km,Petrol,Manual,1st owner,₹2.55 lakh,https://www.cars24.com/buy-used-hyundai-grand-i10-2013-cars-ghaziabad-10535348751/,1197cc
2018 Maruti Celerio,64.17k km,CNG,Manual,1st owner,₹3.85 lakh,https://www.cars24.com/buy-used-maruti-celerio-2018-cars-new-delhi-10019745725/,998cc
2015 Maruti Ciaz,87.62k km,Petrol,Manual,2nd owner,₹4.14 lakh,https://www.cars24.com/buy-used-maruti-ciaz-2015-cars-ghaziabad-10017942787/,1248cc
2019 Renault Kwid,62.51k km,Petrol,Manual,1st owner,₹2.96 lakh,https://www.cars24.com/buy-used-renault-kwid-2019-cars-noida-11027649751/,799cc
2017 Maruti Baleno,68.29k km,Petrol,Manual,1st owner,₹4.00 lakh,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-new-delhi-10074844786/,1197cc
2015 Maruti Ciaz,95.42k km,Petrol,Manual,1st owner,₹3.97 lakh,https://www.cars24.com/buy-used-maruti-ciaz-2015-cars-noida-10027244759/,1373cc
2021 Maruti New Wagon-R,37.94k km,Petrol,Manual,1st owner,₹4.71 lakh,https://www.cars24.com/buy-used-maruti-new-wagon-r-2021-cars-new-delhi-10055748720/,998cc
2018 Hyundai Creta,88.19k km,Petrol,Manual,1st owner,₹6.49 lakh,https://www.cars24.com/buy-used-hyundai-creta-2018-cars-noida-11205441735/,1591cc
2021 Maruti New Wagon-R,10.68k km,Petrol,Manual,1st owner,₹4.86 lakh,https://www.cars24.com/buy-used-maruti-new-wagon-r-2021-cars-ghaziabad-10098243787/,998cc
2018 Maruti Ciaz,68.84k km,Petrol,Auto,2nd owner,₹4.84 lakh,https://www.cars24.com/buy-used-maruti-ciaz-2018-cars-ghaziabad-10156030747/,1373cc
2021 MG HECTOR PLUS,43.08k km,Diesel,Manual,2nd owner,₹11.30 lakh,https://www.cars24.com/buy-used-mg-hector-plus-2021-cars-new-delhi-10049541777/,1956cc
2019 Honda WR-V,26.45k km,Petrol,Manual,1st owner,₹6.51 lakh,https://www.cars24.com/buy-used-honda-wr-v-2019-cars-noida-10005243788/,1199cc
2022 Maruti New Wagon-R,33.37k km,Petrol,Manual,1st owner,₹5.22 lakh,https://www.cars24.com/buy-used-maruti-new-wagon-r-2022-cars-new-delhi-10152341730/,998cc
2019 Renault Kwid,82.15k km,Petrol,Manual,1st owner,₹2.48 lakh,https://www.cars24.com/buy-used-renault-kwid-2019-cars-ghaziabad-10510242730/,799cc
2013 Hyundai i20,34.93k km,Petrol,Manual,1st owner,₹2.67 lakh,https://www.cars24.com/buy-used-hyundai-i20-2013-cars-new-delhi-10015047722/,1396cc
2021 Tata Tiago,42.06k km,Petrol,Auto,1st owner,₹5.43 lakh,https://www.cars24.com/buy-used-tata-tiago-2021-cars-new-delhi-10122743728/,1199cc
2015 Hyundai Elite i20,34.59k km,Petrol,Manual,1st owner,₹4.09 lakh,https://www.cars24.com/buy-used-hyundai-elite-i20-2015-cars-new-delhi-10159848755/,1197cc
2017 Hyundai Elite i20,34.78k km,Petrol,Manual,1st owner,₹4.56 lakh,https://www.cars24.com/buy-used-hyundai-elite-i20-2017-cars-gurgaon-10132040745/,1197cc
2023 MG ASTOR,67.11k km,Petrol,Auto,1st owner,₹11.45 lakh,https://www.cars24.com/buy-used-mg-astor-2023-cars-new-delhi-10089842720/,1498cc
2021 Maruti Baleno,35.53k km,Petrol,Manual,1st owner,₹6.25 lakh,https://www.cars24.com/buy-used-maruti-baleno-2021-cars-ghaziabad-10075344788/,1197cc
2017 Datsun Redi Go,64.83k km,Petrol,Manual,1st owner,₹2.12 lakh,https://www.cars24.com/buy-used-datsun-redi-go-2017-cars-noida-10586143793/,799cc
2017 Hyundai Elite i20,41.08k km,Petrol,Manual,2nd owner,₹4.26 lakh,https://www.cars24.com/buy-used-hyundai-elite-i20-2017-cars-ghaziabad-10069745735/,1197cc
2015 Hyundai Elite i20,63.97k km,Petrol,Manual,1st owner,₹3.71 lakh,https://www.cars24.com/buy-used-hyundai-elite-i20-2015-cars-gurgaon-10186346781/,1197cc
2021 Maruti Baleno,11.96k km,Petrol,Manual,2nd owner,₹5.60 lakh,https://www.cars24.com/buy-used-maruti-baleno-2021-cars-ghaziabad-10544444787/,1197cc
2015 Honda Brio,25.39k km,Petrol,Manual,1st owner,₹3.07 lakh,https://www.cars24.com/buy-used-honda-brio-2015-cars-noida-10071045722/,1198cc
2018 Maruti Baleno,90.95k km,Petrol,Manual,1st owner,₹4.82 lakh,https://www.cars24.com/buy-used-maruti-baleno-2018-cars-gurgaon-10149543739/,1197cc
2018 Hyundai Elite i20,65.10k km,Petrol,Manual,1st owner,₹4.78 lakh,https://www.cars24.com/buy-used-hyundai-elite-i20-2018-cars-noida-10065647730/,
2022 Tata TIGOR,98.11k km,CNG,Manual,1st owner,₹5.31 lakh,https://www.cars24.com/buy-used-tata-tigor-2022-cars-noida-11249142721/,1199cc
2016 Hyundai Creta,38.73k km,Petrol,Manual,1st owner,₹5.90 lakh,https://www.cars24.com/buy-used-hyundai-creta-2016-cars-ghaziabad-10058626760/,1591cc
2013 Hyundai i10,94.63k km,Petrol,Manual,1st owner,₹1.84 lakh,https://www.cars24.com/buy-used-hyundai-i10-2013-cars-ghaziabad-10047922782/,1086cc
2020 Maruti Baleno,58.25k km,Petrol,Manual,1st owner,₹5.00 lakh,https://www.cars24.com/buy-used-maruti-baleno-2020-cars-gurgaon-10152248782/,1197cc
2016 Honda Amaze,22.50k km,Petrol,Manual,1st owner,₹3.65 lakh,https://www.cars24.com/buy-used-honda-amaze-2016-cars-ghaziabad-10045343720/,1198cc
2016 Ford Ecosport,59.78k km,Petrol,Manual,1st owner,₹4.73 lakh,https://www.cars24.com/buy-used-ford-ecosport-2016-cars-noida-10133041786/,1499cc
2017 Honda Amaze,74.15k km,Petrol,Manual,1st owner,₹3.70 lakh,https://www.cars24.com/buy-used-honda-amaze-2017-cars-new-delhi-10069844743/,1198cc
2016 Maruti Baleno,44.92k km,Petrol,Manual,1st owner,₹3.64 lakh,https://www.cars24.com/buy-used-maruti-baleno-2016-cars-new-delhi-10590340753/,1197cc
2015 Hyundai Grand i10,44.78k km,Petrol,Manual,2nd owner,₹3.04 lakh,https://www.cars24.com/buy-used-hyundai-grand-i10-2015-cars-ghaziabad-11201943786/,1197cc
2015 Honda City,53.71k km,Petrol,Manual,1st owner,₹4.83 lakh,https://www.cars24.com/buy-used-honda-city-2015-cars-noida-10030941771/,1497cc
2019 Renault Kwid,50.61k km,Petrol,Manual,2nd owner,₹2.59 lakh,https://www.cars24.com/buy-used-renault-kwid-2019-cars-noida-10503240736/,799cc
2014 Hyundai Elite i20,75.15k km,Petrol,Manual,1st owner,₹3.17 lakh,https://www.cars24.com/buy-used-hyundai-elite-i20-2014-cars-ghaziabad-10003143734/,1197cc
2018 Hyundai Grand i10,51.48k km,Petrol,Manual,2nd owner,₹3.37 lakh,https://www.cars24.com/buy-used-hyundai-grand-i10-2018-cars-ghaziabad-10171444736/,1197cc
2016 Maruti Celerio,23.27k km,Petrol,Manual,1st owner,₹3.29 lakh,https://www.cars24.com/buy-used-maruti-celerio-2016-cars-new-delhi-11243048787/,998cc
2019 Maruti New Wagon-R,22.26k km,Petrol,Auto,2nd owner,₹3.97 lakh,https://www.cars24.com/buy-used-maruti-new-wagon-r-2019-cars-noida-11010449734/,1197cc
2020 Renault TRIBER,68.99k km,Petrol,Auto,1st owner,₹4.95 lakh,https://www.cars24.com/buy-used-renault-triber-2020-cars-gurgaon-10120940738/,999cc
2014 Honda Brio,56.30k km,Petrol,Manual,1st owner,₹2.28 lakh,https://www.cars24.com/buy-used-honda-brio-2014-cars-noida-10107740718/,1198cc
2019 Ford Figo Aspire,88.14k km,Diesel,Manual,1st owner,₹4.10 lakh,https://www.cars24.com/buy-used-ford-figo-aspire-2019-cars-new-delhi-11047049733/,1498cc
2023 Tata NEXON,9.11k km,Petrol,Auto,1st owner,₹10.40 lakh,https://www.cars24.com/buy-used-tata-nexon-2023-cars-new-delhi-10013841720/,1199cc
2012 Maruti Ertiga,52.90k km,Petrol,Manual,1st owner,₹3.44 lakh,https://www.cars24.com/buy-used-maruti-ertiga-2012-cars-new-delhi-10022941720/,1373cc
2021 Tata NEXON,32.69k km,Petrol,Manual,1st owner,₹7.54 lakh,https://www.cars24.com/buy-used-tata-nexon-2021-cars-ghaziabad-10005449734/,1199cc
2017 Hyundai Creta,96.19k km,Petrol,Manual,1st owner,₹6.56 lakh,https://www.cars24.com/buy-used-hyundai-creta-2017-cars-ghaziabad-10538445789/,1591cc
2013 Hyundai i20,33.18k km,Petrol,Manual,1st owner,₹2.72 lakh,https://www.cars24.com/buy-used-hyundai-i20-2013-cars-gurgaon-10120746786/,1197cc
2022 Tata NEXON,46.55k km,Petrol,Manual,1st owner,₹7.50 lakh,https://www.cars24.com/buy-used-tata-nexon-2022-cars-ghaziabad-10091145775/,1199cc
2018 Maruti Ciaz,78.24k km,Petrol,Manual,1st owner,₹5.45 lakh,https://www.cars24.com/buy-used-maruti-ciaz-2018-cars-ghaziabad-10513048785/,1462cc
2018 Honda WR-V,65.76k km,Petrol,Manual,1st owner,₹5.40 lakh,https://www.cars24.com/buy-used-honda-wr-v-2018-cars-noida-10022340759/,1199cc
2017 Maruti Wagon R 1.0,16.08k km,Petrol,Manual,1st owner,₹3.43 lakh,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2017-cars-new-delhi-10051547737/,998cc
2015 Hyundai Xcent,41.83k km,Petrol,Manual,1st owner,₹3.30 lakh,https://www.cars24.com/buy-used-hyundai-xcent-2015-cars-new-delhi-10093845726/,1197cc
2022 Renault Kwid,63.04k km,Petrol,Manual,1st owner,₹3.46 lakh,https://www.cars24.com/buy-used-renault-kwid-2022-cars-gurgaon-14762144776/,999cc
2019 Maruti Ciaz,65.83k km,Petrol,Auto,2nd owner,₹5.93 lakh,https://www.cars24.com/buy-used-maruti-ciaz-2019-cars-new-delhi-10101646744/,1462cc
2018 Maruti Celerio,73.77k km,CNG,Manual,1st owner,₹3.85 lakh,https://www.cars24.com/buy-used-maruti-celerio-2018-cars-noida-11224747752/,998cc
2017 Maruti Baleno,32.23k km,Petrol,Manual,1st owner,₹4.64 lakh,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-gurgaon-11027846726/,1197cc
2017 Hyundai Elite i20,36.01k km,Petrol,Manual,1st owner,₹4.58 lakh,https://www.cars24.com/buy-used-hyundai-elite-i20-2017-cars-new-delhi-10568428727/,1197cc
2014 Ford Ecosport,47.89k km,Petrol,Manual,1st owner,₹3.19 lakh,https://www.cars24.com/buy-used-ford-ecosport-2014-cars-noida-10000746733/,1499cc
2014 Honda Brio,27.43k km,Petrol,Auto,1st owner,₹2.94 lakh,https://www.cars24.com/buy-used-honda-brio-2014-cars-new-delhi-10035044745/,1198cc
2022 MG ASTOR,28.99k km,Petrol,Manual,1st owner,₹10.33 lakh,https://www.cars24.com/buy-used-mg-astor-2022-cars-noida-10070445727/,1498cc
2020 MG HECTOR,55.94k km,Petrol,Auto,1st owner,₹11.40 lakh,https://www.cars24.com/buy-used-mg-hector-2020-cars-new-delhi-10013744726/,1451cc
2015 Maruti Ertiga,78.20k km,Petrol,Manual,1st owner,₹4.91 lakh,https://www.cars24.com/buy-used-maruti-ertiga-2015-cars-ghaziabad-10053146789/,
2017 Honda City,83.15k km,Petrol,Manual,1st owner,₹5.88 lakh,https://www.cars24.com/buy-used-honda-city-2017-cars-new-delhi-10189845747/,1497cc
2018 Maruti Baleno,47.05k km,Petrol,Manual,1st owner,₹4.37 lakh,https://www.cars24.com/buy-used-maruti-baleno-2018-cars-noida-10091849757/,1197cc
2014 Honda Amaze,62.94k km,Petrol,Auto,2nd owner,₹2.86 lakh,https://www.cars24.com/buy-used-honda-amaze-2014-cars-gurgaon-10572648756/,1198cc
2017 Maruti Swift,55.16k km,Petrol,Manual,1st owner,₹3.48 lakh,https://www.cars24.com/buy-used-maruti-swift-2017-cars-noida-10511749732/,1197cc
2015 Maruti Swift,53.95k km,Petrol,Manual,1st owner,₹3.23 lakh,https://www.cars24.com/buy-used-maruti-swift-2015-cars-new-delhi-10007546740/,1197cc
2015 Hyundai Grand i10,58.43k km,Petrol,Manual,1st owner,₹3.63 lakh,https://www.cars24.com/buy-used-hyundai-grand-i10-2015-cars-noida-10513540733/,1197cc
2019 Maruti New Wagon-R,27.91k km,CNG,Manual,1st owner,₹4.40 lakh,https://www.cars24.com/buy-used-maruti-new-wagon-r-2019-cars-new-delhi-10007544720/,998cc
2018 Maruti Swift,74.07k km,Petrol,Auto,1st owner,₹5.19 lakh,https://www.cars24.com/buy-used-maruti-swift-2018-cars-new-delhi-10062949743/,1197cc
2022 Maruti New Wagon-R,53.98k km,Petrol,Auto,1st owner,₹5.63 lakh,https://www.cars24.com/buy-used-maruti-new-wagon-r-2022-cars-noida-10501046734/,1197cc
2017 Maruti Swift,1.3L km,Diesel,Manual,2nd owner,₹3.65 lakh,https://www.cars24.com/buy-used-maruti-swift-2017-cars-new-delhi-29563549770/,1248cc
2018 Hyundai Creta,34.33k km,Petrol,Manual,2nd owner,₹7.28 lakh,https://www.cars24.com/buy-used-hyundai-creta-2018-cars-gurgaon-10089041751/,
2021 KIA SONET,75.80k km,Petrol,Auto,2nd owner,₹7.70 lakh,https://www.cars24.com/buy-used-kia-sonet-2021-cars-gurgaon-11027248732/,998cc
2018 Maruti Ciaz,25.18k km,Petrol,Manual,1st owner,₹5.88 lakh,https://www.cars24.com/buy-used-maruti-ciaz-2018-cars-new-delhi-10170345742/,1373cc
2014 Hyundai i10,59.40k km,Petrol,Manual,1st owner,₹2.29 lakh,https://www.cars24.com/buy-used-hyundai-i10-2014-cars-ghaziabad-10534647718/,1086cc
2021 Renault Kiger,54.20k km,Petrol,Auto,1st owner,₹5.80 lakh,https://www.cars24.com/buy-used-renault-kiger-2021-cars-new-delhi-11028345777/,999cc
2022 Mahindra XUV300,24.97k km,Petrol,Manual,1st owner,₹8.22 lakh,https://www.cars24.com/buy-used-mahindra-xuv300-2022-cars-gurgaon-11093445728/,1197cc
2020 Maruti Celerio,75.43k km,CNG,Manual,1st owner,₹3.94 lakh,https://www.cars24.com/buy-used-maruti-celerio-2020-cars-new-delhi-10085345749/,998cc
2012 Maruti Ritz,56.43k km,Petrol,Manual,1st owner,₹1.73 lakh,https://www.cars24.com/buy-used-maruti-ritz-2012-cars-new-delhi-10019747729/,
2022 Tata NEXON,41.39k km,Petrol,Manual,1st owner,₹7.10 lakh,https://www.cars24.com/buy-used-tata-nexon-2022-cars-new-delhi-10051648738/,1199cc
2019 Honda City,65.81k km,Petrol,Auto,1st owner,₹6.99 lakh,https://www.cars24.com/buy-used-honda-city-2019-cars-ghaziabad-10075442733/,1497cc
2021 Tata ALTROZ,62.19k km,Petrol,Manual,1st owner,₹5.29 lakh,https://www.cars24.com/buy-used-tata-altroz-2021-cars-new-delhi-10113548719/,1199cc
2021 Maruti New Wagon-R,15.91k km,Petrol,Manual,1st owner,₹4.46 lakh,https://www.cars24.com/buy-used-maruti-new-wagon-r-2021-cars-ghaziabad-10041947790/,998cc
2018 Hyundai Elite i20,68.44k km,Petrol,Manual,1st owner,₹5.33 lakh,https://www.cars24.com/buy-used-hyundai-elite-i20-2018-cars-new-delhi-13367447784/,1197cc
2013 Maruti Ertiga,92.95k km,CNG,Manual,2nd owner,₹4.26 lakh,https://www.cars24.com/buy-used-maruti-ertiga-2013-cars-new-delhi-10098347742/,1373cc
2018 Maruti Swift,90.59k km,Petrol,Auto,1st owner,₹4.55 lakh,https://www.cars24.com/buy-used-maruti-swift-2018-cars-new-delhi-10181046740/,1197cc
2022 Tata TIGOR,54.72k km,CNG,Manual,1st owner,₹5.78 lakh,https://www.cars24.com/buy-used-tata-tigor-2022-cars-ghaziabad-10006041736/,1199cc
2016 Hyundai Creta,1.2L km,Petrol,Auto,1st owner,₹5.90 lakh,https://www.cars24.com/buy-used-hyundai-creta-2016-cars-new-delhi-10166344738/,1591cc
2019 Maruti Alto K10,60.23k km,Petrol,Auto,1st owner,₹3.52 lakh,https://www.cars24.com/buy-used-maruti-alto-k10-2019-cars-ghaziabad-10187247732/,998cc
2019 Honda City,52.96k km,Petrol,Manual,1st owner,₹6.73 lakh,https://www.cars24.com/buy-used-honda-city-2019-cars-gurgaon-16378241735/,1497cc
2017 Maruti Baleno,71.20k km,Petrol,Manual,1st owner,₹4.04 lakh,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-gurgaon-10133047783/,1197cc
2018 Maruti Ciaz,72.44k km,Petrol,Auto,1st owner,₹4.98 lakh,https://www.cars24.com/buy-used-maruti-ciaz-2018-cars-gurgaon-10177348736/,1373cc
2012 Honda Brio,54.53k km,Petrol,Manual,2nd owner,₹1.92 lakh,https://www.cars24.com/buy-used-honda-brio-2012-cars-ghaziabad-10002348721/,1198cc
2022 Tata Tiago,60.80k km,CNG,Manual,1st owner,₹5.53 lakh,https://www.cars24.com/buy-used-tata-tiago-2022-cars-gurgaon-29995041732/,1199cc
2023 KIA SONET,15.63k km,Diesel,Manual,1st owner,₹12.15 lakh,https://www.cars24.com/buy-used-kia-sonet-2023-cars-gurgaon-10014141716/,
2020 Tata Harrier,52.09k km,Diesel,Manual,1st owner,₹13.89 lakh,https://www.cars24.com/buy-used-tata-harrier-2020-cars-faridabad-29664841724/,1956cc
2019 Volkswagen Vento,72.75k km,Petrol,Auto,2nd owner,₹6.38 lakh,https://www.cars24.com/buy-used-volkswagen-vento-2019-cars-gurgaon-10086041732/,
2015 Honda Jazz,62.31k km,Petrol,Auto,1st owner,₹3.77 lakh,https://www.cars24.com/buy-used-honda-jazz-2015-cars-gurgaon-13301943726/,1199cc
2022 Maruti Alto,39.05k km,CNG,Manual,1st owner,₹4.04 lakh,https://www.cars24.com/buy-used-maruti-alto-2022-cars-ghaziabad-10539747737/,796cc
2017 Maruti Baleno,67.90k km,Petrol,Manual,1st owner,₹4.10 lakh,https://www.cars24.com/buy-used-maruti-baleno-2017-cars-new-delhi-10001546784/,1197cc
2021 Maruti S PRESSO,15.11k km,Petrol,Manual,1st owner,₹3.87 lakh,https://www.cars24.com/buy-used-maruti-s-presso-2021-cars-noida-10056544725/,998cc
2018 Maruti Baleno,39.16k km,Petrol,Manual,1st owner,₹5.23 lakh,https://www.cars24.com/buy-used-maruti-baleno-2018-cars-gurgaon-11682840734/,1197cc
2016 Honda Jazz,54.85k km,Petrol,Auto,1st owner,₹4.44 lakh,https://www.cars24.com/buy-used-honda-jazz-2016-cars-noida-10059640743/,1199cc
2015 Honda Jazz,37.98k km,Petrol,Manual,1st owner,₹3.19 lakh,https://www.cars24.com/buy-used-honda-jazz-2015-cars-ghaziabad-10085047726/,1199cc
2013 Hyundai i10,33.20k km,Petrol,Manual,1st owner,₹2.01 lakh,https://www.cars24.com/buy-used-hyundai-i10-2013-cars-noida-10032346755/,1197cc
2013 Hyundai i10,40.65k km,Petrol,Manual,1st owner,₹2.07 lakh,https://www.cars24.com/buy-used-hyundai-i10-2013-cars-new-delhi-10571849727/,1197cc
2013 Hyundai Grand i10,71.66k km,Petrol,Manual,1st owner,₹2.23 lakh,https://www.cars24.com/buy-used-hyundai-grand-i10-2013-cars-new-delhi-10025249782/,1197cc
2017 Hyundai Verna,45.75k km,Petrol,Auto,2nd owner,₹6.60 lakh,https://www.cars24.com/buy-used-hyundai-verna-2017-cars-new-delhi-10579143746/,1591cc
2015 Hyundai Grand i10,50.96k km,Petrol,Manual,1st owner,₹3.33 lakh,https://www.cars24.com/buy-used-hyundai-grand-i10-2015-cars-faridabad-10159149726/,1197cc
2017 Hyundai Elite i20,43.51k km,Petrol,Manual,1st owner,₹4.85 lakh,https://www.cars24.com/buy-used-hyundai-elite-i20-2017-cars-new-delhi-11083047742/,1197cc
2016 Honda Amaze,70.20k km,CNG,Manual,2nd owner,₹3.25 lakh,https://www.cars24.com/buy-used-honda-amaze-2016-cars-new-delhi-44510746729/,1198cc
2015 Honda City,54.96k km,Petrol,Manual,1st owner,₹4.93 lakh,https://www.cars24.com/buy-used-honda-city-2015-cars-new-delhi-10003447724/,1497cc
2022 Renault TRIBER,29.43k km,Petrol,Manual,1st owner,₹5.83 lakh,https://www.cars24.com/buy-used-renault-triber-2022-cars-new-delhi-10194248723/,999cc
2017 Honda WR-V,56.99k km,Petrol,Manual,1st owner,₹4.95 lakh,https://www.cars24.com/buy-used-honda-wr-v-2017-cars-ghaziabad-10183545735/,1199cc
2021 Maruti S PRESSO,28.92k km,Petrol,Manual,1st owner,₹3.77 lakh,https://www.cars24.com/buy-used-maruti-s-presso-2021-cars-faridabad-11033940789/,998cc
2021 Mahindra Bolero,78.49k km,Diesel,Manual,1st owner,₹7.30 lakh,https://www.cars24.com/buy-used-mahindra-bolero-2021-cars-faridabad-11048726767/,1493cc
2016 Maruti Swift,95.91k km,Petrol,Manual,2nd owner,₹3.49 lakh,https://www.cars24.com/buy-used-maruti-swift-2016-cars-noida-10019041739/,1197cc
2017 Hyundai Creta,98.00k km,Petrol,Auto,1st owner,₹6.61 lakh,https://www.cars24.com/buy-used-hyundai-creta-2017-cars-ghaziabad-10037949781/,1591cc
2022 Maruti Alto,41.37k km,CNG,Manual,1st owner,₹3.75 lakh,https://www.cars24.com/buy-used-maruti-alto-2022-cars-faridabad-10090141733/,796cc
2021 Renault Kiger,24.09k km,Petrol,Auto,1st owner,₹7.11 lakh,https://www.cars24.com/buy-used-renault-kiger-2021-cars-ghaziabad-10559741736/,999cc
2017 Hyundai Creta,83.33k km,Petrol,Manual,1st owner,₹5.50 lakh,https://www.cars24.com/buy-used-hyundai-creta-2017-cars-new-delhi-10062840710/,1591cc
2016 Maruti Wagon R 1.0,61.67k km,Petrol,Auto,2nd owner,₹2.90 lakh,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2016-cars-gurgaon-10142142755/,998cc
2013 Maruti Wagon R 1.0,63.40k km,CNG,Manual,1st owner,₹2.22 lakh,https://www.cars24.com/buy-used-maruti-wagon-r-1.0-2013-cars-noida-10015049713/,
2021 Tata NEXON,52.55k km,Petrol,Manual,1st owner,₹6.81 lakh,https://www.cars24.com/buy-used-tata-nexon-2021-cars-ghaziabad-10566140754/,1199cc
2022 Tata TIGOR,77.06k km,CNG,Manual,1st owner,₹5.83 lakh,https://www.cars24.com/buy-used-tata-tigor-2022-cars-noida-10092845789/,1199cc
2022 Mahindra Bolero,36.46k km,Diesel,Manual,1st owner,₹8.15 lakh,https://www.cars24.com/buy-used-mahindra-bolero-2022-cars-new-delhi-10004342783/,1493cc
2019 Hyundai Creta,43.59k km,Petrol,Manual,1st owner,₹7.26 lakh,https://www.cars24.com/buy-used-hyundai-creta-2019-cars-noida-10161342723/,1591cc
2023 Tata NEXON,42.68k km,Petrol,Auto,1st owner,₹10.55 lakh,https://www.cars24.com/buy-used-tata-nexon-2023-cars-faridabad-12052446720/,
2013 Hyundai i10,63.95k km,Petrol,Manual,1st owner,₹1.98 lakh,https://www.cars24.com/buy-used-hyundai-i10-2013-cars-new-delhi-10568449749/,1086cc
2022 Tata TIGOR,61.94k km,CNG,Manual,1st owner,₹5.46 lakh,https://www.cars24.com/buy-used-tata-tigor-2022-cars-new-delhi-10002642786/,1199cc
